region,medicine,prev_week_sales,health_index,disease_trend_score,season_factor,next_week_sales,predicted_demand
north,ors,989.0,78.44348846304263,-1.0,1.2,1017.0,1109.4633333333334
north,ors,1339.0,78.24012514665624,-1.0,1.2,1508.0,1393.1666666666667
north,ors,1017.0,66.46069612827532,-1.0,1.2,1318.0,1185.9933333333333
north,ors,1508.0,72.71802894016425,1.0,1.2,787.0,940.3333333333334
north,ors,1318.0,68.99491591709034,-1.0,1.2,1514.0,1400.51
north,ors,787.0,62.94094642158778,1.0,1.2,1116.0,1105.77
north,ors,1514.0,57.121626906531084,1.0,1.2,1201.0,1247.96
north,ors,1116.0,95.97966366836135,1.0,1.2,1351.0,1294.0133333333333
north,ors,1201.0,90.22291748142354,-1.0,1.2,893.0,991.4633333333334
north,ors,1351.0,71.2788423934298,-1.0,1.2,1149.0,1293.6566666666668
north,ors,893.0,71.12240907313257,-1.0,1.2,1258.0,1248.98
north,ors,1149.0,65.81931951505669,1.0,1.2,1247.0,1234.96
north,ors,1258.0,76.56628861947596,1.0,1.2,921.0,1041.5433333333333
north,ors,1247.0,76.91044192412984,1.0,1.0,1221.0,1214.65
north,ors,921.0,63.62925303089557,-1.0,1.0,1642.0,1449.8433333333332
north,ors,1221.0,61.126319906140004,-1.0,1.0,893.0,1119.7666666666667
north,ors,1642.0,62.94094642158778,1.0,1.0,1428.0,1333.7
north,ors,893.0,71.40398904966757,-1.0,1.0,1318.0,1284.2466666666667
north,ors,1428.0,76.83222526398123,1.0,1.0,1085.0,1130.56
north,ors,1318.0,67.39929605005865,-1.0,1.0,1144.0,1176.3666666666666
north,ors,1085.0,77.67696519358623,1.0,1.0,1464.0,1353.2433333333333
north,ors,1144.0,62.20570981619085,-1.0,1.0,1095.0,1113.8466666666666
north,ors,1464.0,67.63394603050449,1.0,1.0,1334.0,1259.2766666666666
north,ors,1095.0,63.51974970668752,1.0,1.0,1391.0,1308.5833333333333
north,ors,1334.0,88.90887759092686,-1.0,1.0,1211.0,1205.05
north,ors,1391.0,51.74032068830661,-1.0,1.0,1417.0,1332.09
north,ors,1211.0,78.24012514665624,1.0,1.3,1000.0,1079.6133333333332
north,ors,1417.0,67.52444270629643,1.0,1.3,1225.0,1192.1366666666668
north,ors,1000.0,60.51622995698083,0.0,1.3,1141.0,1127.2633333333333
north,ors,1225.0,78.02111849824011,0.0,1.3,1313.0,1265.9066666666668
north,ors,1141.0,70.91904575674619,1.0,1.3,941.0,1029.8933333333334
north,ors,1313.0,74.84552209620648,-1.0,1.3,1612.0,1445.28
north,ors,941.0,75.51818537348454,1.0,1.3,1129.0,1132.8633333333332
north,ors,1612.0,71.05983574501367,1.0,1.3,1326.0,1248.2033333333334
north,ors,1129.0,81.46265154477904,1.0,1.3,1001.0,1075.5866666666666
north,ors,1326.0,61.87719984356668,-1.0,1.3,1211.0,1201.1233333333332
north,ors,1001.0,67.3680093859992,-1.0,1.3,793.0,900.7433333333333
north,ors,1211.0,68.1345326554556,-1.0,1.3,1261.0,1232.12
north,ors,793.0,73.96949550254203,1.0,1.3,1076.0,1114.8133333333333
north,ors,1261.0,59.51505670707861,-1.0,1.0,956.0,1030.7666666666667
north,ors,1076.0,92.19397731716855,1.0,1.0,1110.0,1139.23
north,ors,956.0,71.45091904575675,-1.0,1.0,1130.0,1136.9466666666667
north,ors,1110.0,77.5831052014079,1.0,1.0,1396.0,1359.4233333333334
north,ors,1130.0,75.33046538912787,-1.0,1.0,1088.0,1137.04
north,ors,1396.0,66.94563942119672,0.0,1.0,1071.0,1113.0333333333333
north,ors,1088.0,84.04380132968322,1.0,1.0,985.0,1070.44
north,ors,1071.0,74.51701212358232,-1.0,1.0,968.0,1073.81
north,ors,985.0,82.62025811497848,-1.0,1.0,1342.0,1261.3266666666666
north,ors,968.0,57.24677356276886,-1.0,1.0,1025.0,1084.52
north,ors,1342.0,62.62807978099335,0.0,1.0,871.0,1086.63
north,ors,1025.0,93.02307391474383,1.0,1.0,1158.0,1158.0
north,ors,871.0,81.04028157997651,-1.0,1.0,908.0,998.3166666666667
north,ors,1158.0,58.04458349628471,-1.0,1.2,1208.0,1217.1066666666666
north,ors,908.0,72.49902229174813,1.0,1.2,1193.0,1279.7733333333333
north,ors,1208.0,74.51701212358232,1.0,1.2,1223.0,1177.2333333333333
north,paracetamol,193.0,57.30934689088776,1.0,1.2,1169.0,1181.7
north,paracetamol,969.0,56.07352366053969,1.0,1.2,1392.0,1241.6633333333334
north,paracetamol,1169.0,59.608916699256945,-1.0,1.2,1437.0,1370.6466666666668
north,paracetamol,1392.0,65.16229956980835,1.0,1.2,1214.0,1206.24
north,paracetamol,1437.0,88.75244427062964,1.0,1.2,1186.0,1200.78
north,paracetamol,1214.0,60.53187328901055,-1.0,1.2,1168.0,1145.92
north,paracetamol,1186.0,87.18811106765742,-1.0,1.2,1304.0,1265.3166666666666
north,paracetamol,1168.0,69.21392256550645,1.0,1.2,1336.0,1299.84
north,paracetamol,1304.0,64.00469299960892,-1.0,1.2,925.0,1026.1466666666668
north,paracetamol,1336.0,74.31364880719592,1.0,1.0,1083.0,1157.7933333333333
north,paracetamol,925.0,71.51349237387564,-1.0,1.0,1137.0,1189.1366666666668
north,paracetamol,1083.0,73.21861556511536,1.0,1.0,1534.0,1412.43
north,paracetamol,1137.0,79.02229174814235,-1.0,1.0,1203.0,1220.6366666666668
north,paracetamol,1534.0,60.67266327727805,-1.0,1.0,1399.0,1361.8966666666668
north,paracetamol,1203.0,83.887368009386,1.0,1.0,1001.0,1087.8366666666666
north,paracetamol,1399.0,77.59874853343761,-1.0,1.0,1370.0,1331.7633333333333
north,paracetamol,1001.0,52.459913961673834,-1.0,1.0,1305.0,1288.81
north,paracetamol,1370.0,70.62182244818146,1.0,1.0,1130.0,1294.6166666666666
north,paracetamol,1305.0,74.0164254986312,0.0,1.0,1111.0,1120.3266666666666
north,paracetamol,1130.0,56.886976926085254,-1.0,1.0,1373.0,1320.6666666666667
north,paracetamol,1111.0,76.20649198279233,1.0,1.0,1430.0,1358.7366666666667
north,paracetamol,1373.0,60.65701994524834,1.0,1.0,1207.0,1178.12
north,paracetamol,1430.0,58.85803676183027,-1.0,1.3,1250.0,1212.9333333333334
north,paracetamol,1207.0,71.48220570981618,1.0,1.3,1043.0,1131.43
north,paracetamol,1250.0,93.61752053187328,-1.0,1.3,1202.0,1198.6
north,paracetamol,1043.0,77.802111849824,0.0,1.3,1236.0,1170.1866666666667
north,paracetamol,1202.0,73.4532655455612,0.0,1.3,1142.0,1145.0166666666667
north,paracetamol,1236.0,62.25263981228001,-1.0,1.3,1038.0,1167.63
north,paracetamol,1142.0,82.36996480250292,1.0,1.3,936.0,1021.82
north,paracetamol,1038.0,53.96167383652717,-1.0,1.3,1112.0,1158.9266666666667
north,paracetamol,936.0,47.09425107547908,-1.0,1.3,1167.0,1169.3133333333333
north,paracetamol,1112.0,71.43527571372702,1.0,1.3,1039.0,1089.7366666666667
north,paracetamol,1167.0,56.933906922174415,1.0,1.3,1141.0,1193.99
north,paracetamol,1039.0,67.93116933906921,-1.0,1.3,1234.0,1203.7866666666666
north,paracetamol,1141.0,46.67188111067656,-1.0,1.3,1034.0,1115.1266666666668
north,paracetamol,1234.0,65.4595228783731,1.0,1.0,1369.0,1095.7966666666666
north,paracetamol,1034.0,72.31130230739147,-1.0,1.0,1288.0,1264.0666666666666
north,paracetamol,1369.0,78.14626515447789,1.0,1.0,949.0,1252.23
north,paracetamol,1288.0,88.22057098161909,-1.0,1.0,1401.0,1327.5333333333333
north,paracetamol,949.0,59.342980054751656,1.0,1.0,1653.0,1458.7733333333333
north,paracetamol,1401.0,55.11928040672663,-1.0,1.0,1194.0,1205.84
north,paracetamol,1653.0,70.49667579194367,1.0,1.0,1444.0,1283.45
north,paracetamol,1194.0,72.34258897145091,-1.0,1.0,1008.0,1109.72
north,paracetamol,1444.0,77.3797418850215,1.0,1.0,1499.0,1348.59
north,paracetamol,1008.0,83.57450136879154,-1.0,1.0,1513.0,1425.8566666666666
north,paracetamol,1499.0,59.608916699256945,1.0,1.0,1543.0,1420.6966666666667
north,paracetamol,1513.0,63.47281971059835,0.0,1.0,1127.0,1204.35
north,paracetamol,1543.0,82.44818146265153,1.0,1.0,1499.0,1408.4
north,paracetamol,1127.0,78.44348846304263,-1.0,1.2,1206.0,1210.9533333333334
north,paracetamol,1499.0,78.24012514665624,-1.0,1.2,1194.0,1217.9466666666667
north,paracetamol,1206.0,66.46069612827532,1.0,1.2,998.0,1204.5233333333333
north,paracetamol,1194.0,72.71802894016425,-1.0,1.2,1440.0,1345.0933333333332
north,paracetamol,998.0,68.99491591709034,0.0,1.2,1176.0,1207.15
north,paracetamol,1440.0,62.94094642158778,-1.0,1.2,1259.0,1238.1
north,paracetamol,1176.0,57.121626906531084,-1.0,1.2,1525.0,1450.1466666666668
north,paracetamol,1259.0,95.97966366836135,1.0,1.2,1003.0,1064.54
north,paracetamol,1525.0,90.22291748142354,1.0,1.2,1326.0,1314.5033333333333
north,paracetamol,1003.0,71.2788423934298,-1.0,1.2,1320.0,1274.82
north,paracetamol,1326.0,71.12240907313257,1.0,1.2,1287.0,1260.7733333333333
north,paracetamol,1320.0,65.81931951505669,1.0,1.2,1080.0,1127.65
north,paracetamol,1287.0,76.56628861947596,-1.0,1.2,1377.0,1280.86
north,paracetamol,1080.0,76.91044192412984,1.0,1.0,1024.0,1120.1066666666666
north,paracetamol,1377.0,63.62925303089557,-1.0,1.0,1047.0,1105.4533333333334
north,paracetamol,1024.0,61.126319906140004,-1.0,1.0,1223.0,1224.4533333333334
north,paracetamol,1047.0,62.94094642158778,1.0,1.0,1020.0,1201.9533333333334
north,paracetamol,1223.0,71.40398904966757,-1.0,1.0,1299.0,1184.8033333333333
north,paracetamol,1020.0,76.83222526398123,1.0,1.0,1192.0,1189.7066666666667
north,paracetamol,1299.0,67.39929605005865,-1.0,1.0,1110.0,1150.0733333333333
north,paracetamol,1192.0,77.67696519358623,1.0,1.0,1449.0,1252.5633333333333
north,paracetamol,1110.0,62.20570981619085,-1.0,1.0,1130.0,1184.93
north,paracetamol,1449.0,67.63394603050449,1.0,1.0,1036.0,1103.6466666666668
north,paracetamol,1130.0,63.51974970668752,-1.0,1.0,1268.0,1253.4066666666668
north,paracetamol,1036.0,88.90887759092686,1.0,1.0,1478.0,1161.23
north,paracetamol,1268.0,51.74032068830661,-1.0,1.0,948.0,1265.1166666666666
north,paracetamol,1478.0,78.24012514665624,1.0,1.3,1247.0,1263.9466666666667
north,paracetamol,948.0,67.52444270629643,-1.0,1.3,856.0,974.6466666666666
north,paracetamol,1247.0,60.51622995698083,-1.0,1.3,878.0,968.78
north,paracetamol,856.0,78.02111849824011,1.0,1.3,1078.0,1126.0766666666666
north,paracetamol,878.0,70.91904575674619,-1.0,1.3,1122.0,1150.5
north,paracetamol,1078.0,74.84552209620648,-1.0,1.3,1565.0,1404.24
north,paracetamol,1122.0,75.51818537348454,1.0,1.3,1037.0,1233.19
north,paracetamol,1565.0,71.05983574501367,-1.0,1.3,1129.0,1282.6166666666666
north,paracetamol,1037.0,81.46265154477904,1.0,1.3,1077.0,1157.58
north,paracetamol,1129.0,61.87719984356668,-1.0,1.3,1186.0,1210.03
north,paracetamol,1077.0,67.3680093859992,1.0,1.3,1645.0,1466.25
north,paracetamol,1186.0,68.1345326554556,1.0,1.3,869.0,1027.0866666666666
north,paracetamol,1645.0,73.96949550254203,-1.0,1.3,1419.0,1353.4166666666667
north,paracetamol,869.0,59.51505670707861,-1.0,1.0,1140.0,1164.97
north,paracetamol,1419.0,92.19397731716855,1.0,1.0,1188.0,1206.6166666666666
north,paracetamol,1140.0,71.45091904575675,1.0,1.0,1239.0,1254.6766666666667
north,paracetamol,1188.0,77.5831052014079,-1.0,1.0,1189.0,1261.4666666666667
north,paracetamol,1239.0,75.33046538912787,1.0,1.0,1332.0,1284.6566666666668
north,paracetamol,1189.0,66.94563942119672,1.0,1.0,1421.0,1312.0666666666666
north,paracetamol,1332.0,84.04380132968322,-1.0,1.0,1435.0,1299.83
north,paracetamol,1421.0,74.51701212358232,1.0,1.0,1409.0,1303.13
north,paracetamol,1435.0,82.62025811497848,-1.0,1.0,977.0,1071.19
north,paracetamol,1409.0,57.24677356276886,1.0,1.0,949.0,1075.1333333333334
north,paracetamol,977.0,62.62807978099335,-1.0,1.0,1317.0,1235.0333333333333
north,paracetamol,949.0,93.02307391474383,1.0,1.0,1126.0,1169.1033333333332
north,paracetamol,1317.0,81.04028157997651,-1.0,1.0,1522.0,1418.9866666666667
north,paracetamol,1126.0,58.04458349628471,0.0,1.2,1254.0,1273.1866666666667
north,paracetamol,1522.0,72.49902229174813,0.0,1.2,1320.0,1279.21
north,paracetamol,1254.0,74.51701212358232,1.0,1.2,1248.0,1243.0766666666666
north,salbutamol,318.0,57.30934689088776,1.0,1.2,1095.0,1166.09
north,salbutamol,1160.0,56.07352366053969,1.0,1.2,1442.0,1371.0066666666667
north,salbutamol,1095.0,59.608916699256945,1.0,1.2,1120.0,1202.9666666666667
north,salbutamol,1442.0,65.16229956980835,-1.0,1.2,1464.0,1363.1633333333334
north,salbutamol,1120.0,88.75244427062964,1.0,1.2,1329.0,1182.8
north,salbutamol,1464.0,60.53187328901055,-1.0,1.2,1347.0,1307.09
north,salbutamol,1329.0,87.18811106765742,1.0,1.2,1282.0,1195.4666666666667
north,salbutamol,1347.0,69.21392256550645,-1.0,1.2,1589.0,1492.2733333333333
north,salbutamol,1282.0,64.00469299960892,0.0,1.2,1333.0,1299.4866666666667
north,salbutamol,1589.0,74.31364880719592,-1.0,1.0,1125.0,1217.9566666666667
north,salbutamol,1333.0,71.51349237387564,1.0,1.0,1460.0,1201.9166666666667
north,salbutamol,1125.0,73.21861556511536,-1.0,1.0,1255.0,1260.7933333333333
north,salbutamol,1460.0,79.02229174814235,1.0,1.0,1241.0,1241.1533333333334
north,salbutamol,1255.0,60.67266327727805,-1.0,1.0,1343.0,1322.5766666666666
north,salbutamol,1241.0,83.887368009386,0.0,1.0,941.0,1042.3266666666666
north,salbutamol,1343.0,77.59874853343761,1.0,1.0,1053.0,1117.8433333333332
north,salbutamol,941.0,52.459913961673834,-1.0,1.0,1360.0,1326.3833333333334
north,salbutamol,1053.0,70.62182244818146,0.0,1.0,1165.0,1191.7433333333333
north,salbutamol,1360.0,74.0164254986312,1.0,1.0,1153.0,1139.1066666666666
north,salbutamol,1165.0,56.886976926085254,-1.0,1.0,1267.0,1277.8766666666668
north,salbutamol,1153.0,76.20649198279233,1.0,1.0,1423.0,1357.8933333333334
north,salbutamol,1267.0,60.65701994524834,-1.0,1.0,1439.0,1376.7233333333334
north,salbutamol,1423.0,58.85803676183027,-1.0,1.3,1008.0,1108.6866666666667
north,salbutamol,1439.0,71.48220570981618,1.0,1.3,1437.0,1135.75
north,salbutamol,1008.0,93.61752053187328,1.0,1.3,1347.0,1256.3633333333332
north,salbutamol,1437.0,77.802111849824,-1.0,1.3,1439.0,1360.0633333333333
north,salbutamol,1347.0,73.4532655455612,1.0,1.3,870.0,1216.7733333333333
north,salbutamol,1439.0,62.25263981228001,1.0,1.3,839.0,1004.4966666666667
north,salbutamol,870.0,82.36996480250292,1.0,1.3,1432.0,1317.79
north,salbutamol,839.0,53.96167383652717,-1.0,1.3,1377.0,1323.19
north,salbutamol,1432.0,47.09425107547908,0.0,1.3,1751.0,1549.96
north,salbutamol,1377.0,71.43527571372702,1.0,1.3,1179.0,1188.12
north,salbutamol,1751.0,56.933906922174415,-1.0,1.3,985.0,1162.6533333333334
north,salbutamol,1179.0,67.93116933906921,1.0,1.3,1216.0,1229.83
north,salbutamol,985.0,46.67188111067656,-1.0,1.3,1199.0,1224.94
north,salbutamol,1216.0,65.4595228783731,1.0,1.0,1255.0,1216.1566666666668
north,salbutamol,1199.0,72.31130230739147,1.0,1.0,1207.0,1240.27
north,salbutamol,1255.0,78.14626515447789,-1.0,1.0,1781.0,1574.64
north,salbutamol,1207.0,88.22057098161909,0.0,1.0,1264.0,1192.0166666666667
north,salbutamol,1781.0,59.342980054751656,1.0,1.0,1189.0,1216.5133333333333
north,salbutamol,1264.0,55.11928040672663,-1.0,1.0,1173.0,1218.7166666666667
north,salbutamol,1189.0,70.49667579194367,-1.0,1.0,1112.0,1182.5966666666666
north,salbutamol,1173.0,72.34258897145091,1.0,1.0,1540.0,1413.0333333333333
north,salbutamol,1112.0,77.3797418850215,-1.0,1.0,1308.0,1243.4866666666667
north,salbutamol,1540.0,83.57450136879154,1.0,1.0,1286.0,1273.12
north,salbutamol,1308.0,59.608916699256945,-1.0,1.0,1433.0,1276.14
north,salbutamol,1286.0,63.47281971059835,1.0,1.0,1212.0,1226.3633333333332
north,salbutamol,1433.0,82.44818146265153,-1.0,1.0,1168.0,1172.2033333333334
north,salbutamol,1212.0,78.44348846304263,0.0,1.2,947.0,1040.51
north,salbutamol,1168.0,78.24012514665624,1.0,1.2,1277.0,1260.1066666666666
north,salbutamol,947.0,66.46069612827532,-1.0,1.2,1512.0,1380.9766666666667
north,salbutamol,1277.0,72.71802894016425,1.0,1.2,1298.0,1284.5833333333333
north,salbutamol,1512.0,68.99491591709034,-1.0,1.2,1111.0,1197.3733333333332
north,salbutamol,1298.0,62.94094642158778,-1.0,1.2,1625.0,1468.8833333333334
north,salbutamol,1111.0,57.121626906531084,1.0,1.2,1303.0,1292.55
north,salbutamol,1625.0,95.97966366836135,1.0,1.2,1098.0,1155.4333333333334
north,salbutamol,1303.0,90.22291748142354,-1.0,1.2,1139.0,1176.7133333333334
north,salbutamol,1098.0,71.2788423934298,-1.0,1.2,1226.0,1236.6033333333332
north,salbutamol,1139.0,71.12240907313257,1.0,1.2,1451.0,1371.72
north,salbutamol,1226.0,65.81931951505669,-1.0,1.2,959.0,1059.91
north,salbutamol,1451.0,76.56628861947596,1.0,1.2,1271.0,1241.3333333333333
north,salbutamol,959.0,76.91044192412984,-1.0,1.0,1370.0,1299.5633333333333
north,salbutamol,1271.0,63.62925303089557,0.0,1.0,1342.0,1296.7166666666667
north,salbutamol,1370.0,61.126319906140004,1.0,1.0,1248.0,1229.09
north,salbutamol,1342.0,62.94094642158778,-1.0,1.0,1056.0,1166.9666666666667
north,salbutamol,1248.0,71.40398904966757,-1.0,1.0,1399.0,1333.13
north,salbutamol,1056.0,76.83222526398123,1.0,1.0,1138.0,1167.6533333333334
north,salbutamol,1399.0,67.39929605005865,1.0,1.0,1144.0,1175.14
north,salbutamol,1138.0,77.67696519358623,-1.0,1.0,868.0,997.6666666666666
north,salbutamol,1144.0,62.20570981619085,1.0,1.0,1612.0,1491.4833333333333
north,salbutamol,868.0,67.63394603050449,-1.0,1.0,1236.0,1184.8966666666668
north,salbutamol,1612.0,63.51974970668752,-1.0,1.0,1383.0,1277.71
north,salbutamol,1236.0,88.90887759092686,1.0,1.0,1115.0,1128.7633333333333
north,salbutamol,1383.0,51.74032068830661,1.0,1.0,1073.0,1123.8766666666668
north,salbutamol,1115.0,78.24012514665624,-1.0,1.3,877.0,998.0266666666666
north,salbutamol,1073.0,67.52444270629643,1.0,1.3,1184.0,1234.6833333333334
north,salbutamol,877.0,60.51622995698083,-1.0,1.3,1135.0,1158.3766666666668
north,salbutamol,1184.0,78.02111849824011,1.0,1.3,1456.0,1368.7933333333333
north,salbutamol,1135.0,70.91904575674619,0.0,1.3,1012.0,1102.7533333333333
north,salbutamol,1456.0,74.84552209620648,-1.0,1.3,1245.0,1253.6
north,salbutamol,1012.0,75.51818537348454,1.0,1.3,1277.0,1243.1333333333334
north,salbutamol,1245.0,71.05983574501367,-1.0,1.3,1187.0,1223.2433333333333
north,salbutamol,1277.0,81.46265154477904,1.0,1.3,1164.0,1207.62
north,salbutamol,1187.0,61.87719984356668,-1.0,1.3,1651.0,1483.4733333333334
north,salbutamol,1164.0,67.3680093859992,-1.0,1.3,1556.0,1424.8166666666666
north,salbutamol,1651.0,68.1345326554556,1.0,1.3,1051.0,1085.83
north,salbutamol,1556.0,73.96949550254203,0.0,1.3,987.0,1065.6866666666667
north,salbutamol,1051.0,59.51505670707861,-1.0,1.0,1411.0,1376.2066666666667
north,salbutamol,987.0,92.19397731716855,1.0,1.0,935.0,1065.0733333333333
north,salbutamol,1411.0,71.45091904575675,1.0,1.0,1102.0,1136.9166666666667
north,salbutamol,935.0,77.5831052014079,-1.0,1.0,1134.0,1175.32
north,salbutamol,1102.0,75.33046538912787,1.0,1.0,947.0,1071.46
north,salbutamol,1134.0,66.94563942119672,-1.0,1.0,1343.0,1292.6933333333334
north,salbutamol,947.0,84.04380132968322,1.0,1.0,1173.0,1172.0333333333333
north,salbutamol,1343.0,74.51701212358232,-1.0,1.0,1527.0,1426.37
north,salbutamol,1173.0,82.62025811497848,1.0,1.0,1186.0,1245.7066666666667
north,salbutamol,1527.0,57.24677356276886,-1.0,1.0,1284.0,1290.0366666666666
north,salbutamol,1186.0,62.62807978099335,-1.0,1.0,858.0,1014.7133333333334
north,salbutamol,1284.0,93.02307391474383,-1.0,1.0,1023.0,1093.7366666666667
north,salbutamol,858.0,81.04028157997651,1.0,1.0,858.0,1023.77
north,salbutamol,1023.0,58.04458349628471,1.0,1.2,1446.0,1365.5566666666666
north,salbutamol,858.0,72.49902229174813,-1.0,1.2,1477.0,1365.0866666666666
north,salbutamol,1446.0,74.51701212358232,1.0,1.2,878.0,1019.0166666666667
south,amlodipine,287.0,66.57019945248338,1.0,1.2,1352.0,1319.42
south,amlodipine,1039.0,62.69065310911224,-1.0,1.2,1199.0,1229.7633333333333
south,amlodipine,1352.0,72.82753226437231,1.0,1.2,1100.0,1219.9433333333334
south,amlodipine,1199.0,62.20570981619085,0.0,1.2,1298.0,1282.1466666666668
south,amlodipine,1100.0,55.26007039499412,-1.0,1.2,995.0,1055.4433333333334
south,amlodipine,1298.0,50.035197497066875,1.0,1.2,679.0,857.5166666666667
south,amlodipine,995.0,72.29565897536175,1.0,1.2,1385.0,1383.3366666666666
south,amlodipine,679.0,65.02150958154085,-1.0,1.2,1435.0,1265.33
south,amlodipine,1385.0,71.60735236605396,1.0,1.2,1305.0,1254.3933333333334
south,amlodipine,1435.0,82.08838482596794,1.0,1.0,833.0,956.8433333333334
south,amlodipine,1305.0,62.20570981619085,-1.0,1.0,1325.0,1337.29
south,amlodipine,833.0,85.79585451701212,1.0,1.0,783.0,1283.5833333333333
south,amlodipine,1325.0,66.03832616347282,1.0,1.0,1076.0,1253.3966666666668
south,amlodipine,783.0,71.68556902620257,0.0,1.0,1049.0,1172.44
south,amlodipine,1076.0,68.30660930778255,-1.0,1.0,1126.0,1237.26
south,amlodipine,1049.0,70.29331247555729,1.0,1.0,1098.0,1165.5
south,amlodipine,1126.0,76.30035197497067,-1.0,1.0,985.0,1075.49
south,amlodipine,1098.0,76.675791943684,1.0,1.0,1222.0,1222.7033333333334
south,amlodipine,985.0,73.43762221353147,0.0,1.0,1373.0,1276.5
south,amlodipine,1222.0,69.2452092295659,1.0,1.0,1551.0,1416.1933333333334
south,amlodipine,1373.0,79.66366836136096,-1.0,1.0,1448.0,1288.4433333333334
south,amlodipine,1551.0,64.58349628470864,0.0,1.0,1053.0,1252.79
south,amlodipine,1448.0,83.15213140398905,1.0,1.3,1034.0,1112.4433333333334
south,amlodipine,1053.0,58.310520140789976,0.0,1.3,1465.0,1373.93
south,amlodipine,1034.0,76.28470864294094,-1.0,1.3,1070.0,1119.8333333333333
south,amlodipine,1465.0,83.30856472428626,1.0,1.3,1270.0,1199.47
south,amlodipine,1070.0,56.933906922174415,-1.0,1.3,965.0,1059.99
south,amlodipine,1270.0,65.67852952678919,1.0,1.3,1449.0,1365.3833333333334
south,amlodipine,965.0,71.92021900664841,1.0,1.3,1598.0,1474.3833333333334
south,amlodipine,1449.0,71.7012123582323,-1.0,1.3,1310.0,1276.5733333333333
south,amlodipine,1598.0,83.35549472037543,1.0,1.3,967.0,1053.9866666666667
south,amlodipine,1310.0,65.2561595619867,1.0,1.3,1128.0,1190.6866666666667
south,amlodipine,967.0,74.54829878764176,0.0,1.3,965.0,1073.1766666666667
south,amlodipine,1128.0,78.66249511145874,-1.0,1.3,1322.0,1305.6766666666667
south,amlodipine,965.0,76.37856863511927,1.0,1.3,1309.0,1255.09
south,amlodipine,1322.0,65.17794290183808,1.0,1.0,859.0,1215.0233333333333
south,amlodipine,1309.0,92.19397731716853,0.0,1.0,1415.0,1334.16
south,amlodipine,859.0,62.54986312084474,-1.0,1.0,984.0,1042.8766666666668
south,amlodipine,1415.0,80.3206883066093,-1.0,1.0,1053.0,1084.8766666666668
south,amlodipine,984.0,78.09933515838873,-1.0,1.0,1564.0,1226.0066666666667
south,amlodipine,1053.0,91.08330074305827,1.0,1.0,1242.0,1251.7233333333334
south,amlodipine,1564.0,68.60383261634728,-1.0,1.0,1102.0,1128.6866666666667
south,amlodipine,1242.0,84.168947985921,1.0,1.0,1069.0,1264.2466666666667
south,amlodipine,1102.0,59.3742667188111,-1.0,1.0,1017.0,1121.0
south,amlodipine,1069.0,78.36527180289401,1.0,1.0,1184.0,1185.9633333333334
south,amlodipine,1017.0,64.53656628861948,-1.0,1.0,1631.0,1507.6233333333332
south,amlodipine,1184.0,83.18341806804848,1.0,1.0,1239.0,1264.5666666666666
south,amlodipine,1631.0,71.46656237778646,0.0,1.0,981.0,1040.4033333333334
south,amlodipine,1239.0,65.49080954243254,-1.0,1.2,1175.0,1188.2966666666666
south,amlodipine,981.0,64.20805631599531,1.0,1.2,1152.0,1202.28
south,amlodipine,1175.0,54.91591709034024,-1.0,1.2,1002.0,1084.7666666666667
south,amlodipine,1152.0,68.16581931951505,1.0,1.2,1402.0,1348.6766666666667
south,amlodipine,1002.0,66.3824794681267,1.0,1.2,1440.0,1394.1066666666666
south,amlodipine,1402.0,79.24129839655846,1.0,1.2,1443.0,1169.9033333333334
south,amlodipine,1440.0,65.72545952287837,-1.0,1.2,1160.0,1197.3633333333332
south,amlodipine,1443.0,80.49276495893625,-1.0,1.2,1155.0,1152.7966666666666
south,amlodipine,1160.0,62.51857645678529,0.0,1.2,1005.0,1307.62
south,amlodipine,1155.0,66.06961282753227,1.0,1.2,943.0,1191.3
south,amlodipine,1005.0,83.59014470082127,0.0,1.2,1292.0,1299.4733333333334
south,amlodipine,943.0,66.27297614391865,0.0,1.2,1212.0,1212.7566666666667
south,amlodipine,1292.0,78.99100508408291,-1.0,1.2,1015.0,1138.7733333333333
south,amlodipine,1212.0,65.08408290965976,-1.0,1.0,1323.0,1266.1733333333334
south,amlodipine,1015.0,71.63863903011341,1.0,1.0,1152.0,1200.6266666666668
south,amlodipine,1323.0,78.0054751662104,1.0,1.0,917.0,1026.82
south,amlodipine,1152.0,71.65428236214314,-1.0,1.0,1081.0,1119.67
south,amlodipine,917.0,64.11419632381697,1.0,1.0,996.0,1183.3666666666666
south,amlodipine,1081.0,68.27532264372311,-1.0,1.0,1510.0,1408.6333333333334
south,amlodipine,996.0,70.5123191239734,-1.0,1.0,1244.0,1250.0366666666666
south,amlodipine,1510.0,76.11263199061399,1.0,1.0,789.0,933.8633333333333
south,amlodipine,1244.0,77.69260852561595,-1.0,1.0,1546.0,1438.6466666666668
south,amlodipine,789.0,70.82518576456785,1.0,1.0,1455.0,1347.6
south,amlodipine,1546.0,53.33594055533828,0.0,1.0,1294.0,1283.3166666666666
south,amlodipine,1455.0,63.98904966757919,0.0,1.0,1263.0,1226.4433333333334
south,amlodipine,1294.0,57.418850215095816,-1.0,1.0,1191.0,1220.9166666666667
south,amlodipine,1263.0,70.91904575674619,1.0,1.3,1235.0,1257.33
south,amlodipine,1191.0,65.91317950723501,-1.0,1.3,1113.0,1166.9633333333334
